357 512 512
358 456 -1 1
310 456 -1 1
348 453 -1 1
332 453 -1 1
190 453 -1 1
182 452 -1 1
336 450 -1 1
320 450 -1 1
374 437 -1 1
339 437 -1 1
306 434 -1 1
209 434 -1 1
361 434 -1 1
307 434 -1 1
234 434 -1 1
210 434 -1 1
316 428 -1 1
354 428 -1 1
317 428 -1 1
195 425 -1 1
249 419 -1 1
250 418 -1 1
249 418 -1 1
385 418 -1 1
352 418 -1 1
304 416 -1 1
373 415 -1 1
374 415 -1 1
285 415 -1 1
140 414 -1 1
111 413 -1 1
383 409 -1 1
367 409 -1 1
127 405 -1 1
200 403 -1 1
253 401 -1 1
153 400 -1 1
255 399 -1 1
383 399 -1 1
256 399 -1 1
245 398 -1 1
402 396 -1 1
333 396 -1 1
262 396 -1 1
376 393 -1 1
233 393 -1 1
326 390 -1 1
303 390 -1 1
99 387 -1 1
99 386 -1 1
393 380 -1 1
380 380 -1 1
264 380 -1 1
346 377 -1 1
396 377 -1 1
347 377 -1 1
332 377 -1 1
359 376 -1 1
350 374 -1 1
399 374 -1 1
351 374 -1 1
122 373 -1 1
121 373 -1 1
341 371 -1 1
391 371 -1 1
342 371 -1 1
326 371 -1 1
168 371 -1 1
346 368 -1 1
152 368 -1 1
347 368 -1 1
267 367 -1 1
97 366 -1 1
96 366 -1 1
96 365 -1 1
140 363 -1 1
139 363 -1 1
140 362 -1 1
68 362 -1 1
380 361 -1 1
332 358 -1 1
244 358 -1 1
173 355 -1 1
319 355 -1 1
172 355 -1 1
367 352 -1 1
355 352 -1 1
341 352 -1 1
325 352 -1 1
104 350 -1 1
418 345 -1 1
386 345 -1 1
182 342 -1 1
170 342 -1 1
354 342 -1 1
169 342 -1 1
132 340 -1 1
131 340 -1 1
357 339 -1 1
358 339 -1 1
329 339 -1 1
129 339 -1 1
128 339 -1 1
128 338 -1 1
361 336 -1 1
298 336 -1 1
251 334 -1 1
250 334 -1 1
251 333 -1 1
173 333 -1 1
364 333 -1 1
351 333 -1 1
323 333 -1 1
172 333 -1 1
380 329 -1 1
423 327 -1 1
371 327 -1 1
358 327 -1 1
345 327 -1 1
371 326 -1 1
251 324 -1 1
396 323 -1 1
418 322 -1 1
189 321 -1 1
409 320 -1 1
167 318 -1 1
167 317 -1 1
336 314 -1 1
305 314 -1 1
337 314 -1 1
306 314 -1 1
205 312 -1 1
206 312 -1 1
324 311 -1 1
374 311 -1 1
325 311 -1 1
396 310 -1 1
115 307 -1 1
76 307 -1 1
380 304 -1 1
358 304 -1 1
358 303 -1 1
220 301 -1 1
434 301 -1 1
412 301 -1 1
371 301 -1 1
219 301 -1 1
393 300 -1 1
313 300 -1 1
374 297 -1 1
227 297 -1 1
185 296 -1 1
309 295 -1 1
396 295 -1 1
310 295 -1 1
418 292 -1 1
300 292 -1 1
235 292 -1 1
368 291 -1 1
358 291 -1 1
288 289 -1 1
361 287 -1 1
228 287 -1 1
233 285 -1 1
412 285 -1 1
232 285 -1 1
232 282 -1 1
313 282 -1 1
232 281 -1 1
172 280 -1 1
305 278 -1 1
306 277 -1 1
239 276 -1 1
240 276 -1 1
230 274 -1 1
68 274 -1 1
362 272 -1 1
265 272 -1 1
121 266 -1 1
213 266 -1 1
213 265 -1 1
194 263 -1 1
194 262 -1 1
217 260 -1 1
172 260 -1 1
275 260 -1 1
218 260 -1 1
173 260 -1 1
294 258 -1 1
316 257 -1 1
317 256 -1 1
316 256 -1 1
200 254 -1 1
203 251 -1 1
299 244 -1 1
298 244 -1 1
198 243 -1 1
199 242 -1 1
201 240 -1 1
202 239 -1 1
288 239 -1 1
204 237 -1 1
184 237 -1 1
205 236 -1 1
219 235 -1 1
207 234 -1 1
156 234 -1 1
208 233 -1 1
418 231 -1 1
211 230 -1 1
212 229 -1 1
347 228 -1 1
192 228 -1 1
193 227 -1 1
214 227 -1 1
215 226 -1 1
130 225 -1 1
297 222 -1 1
211 221 -1 1
147 218 -1 1
148 217 -1 1
314 212 -1 1
118 212 -1 1
313 211 -1 1
314 211 -1 1
145 211 -1 1
196 208 -1 1
379 207 -1 1
121 206 -1 1
184 204 -1 1
184 203 -1 1
171 203 -1 1
313 197 -1 1
193 197 -1 1
312 197 -1 1
194 197 -1 1
382 194 -1 1
350 193 -1 1
349 193 -1 1
295 193 -1 1
169 193 -1 1
170 192 -1 1
127 181 -1 1
354 180 -1 1
160 180 -1 1
161 179 -1 1
313 178 -1 1
140 178 -1 1
120 177 -1 1
143 175 -1 1
261 173 -1 1
453 173 -1 1
173 173 -1 1
337 171 -1 1
336 171 -1 1
146 171 -1 1
96 168 -1 1
99 165 -1 1
200 162 -1 1
102 162 -1 1
328 159 -1 1
327 159 -1 1
146 159 -1 1
161 156 -1 1
118 156 -1 1
98 155 -1 1
165 153 -1 1
112 149 -1 1
102 149 -1 1
159 146 -1 1
134 146 -1 1
338 145 -1 1
163 142 -1 1
162 142 -1 1
407 140 -1 1
187 140 -1 1
307 139 -1 1
306 139 -1 1
192 137 -1 1
175 137 -1 1
277 135 -1 1
257 134 -1 1
121 133 -1 1
319 129 -1 1
319 128 -1 1
384 128 -1 1
384 127 -1 1
383 127 -1 1
306 127 -1 1
305 127 -1 1
93 127 -1 1
261 126 -1 1
316 126 -1 1
316 125 -1 1
379 125 -1 1
378 124 -1 1
150 124 -1 1
140 121 -1 1
293 118 -1 1
143 118 -1 1
99 117 -1 1
334 116 -1 1
174 115 -1 1
134 114 -1 1
149 111 -1 1
282 108 -1 1
340 105 -1 1
181 105 -1 1
261 100 -1 1
260 100 -1 1
187 100 -1 1
121 99 -1 1
167 98 -1 1
124 95 -1 1
207 93 -1 1
208 93 -1 1
194 93 -1 1
139 93 -1 1
194 92 -1 1
115 92 -1 1
143 90 -1 1
288 89 -1 1
166 86 -1 1
167 86 -1 1
137 85 -1 1
303 83 -1 1
149 83 -1 1
163 79 -1 1
164 79 -1 1
232 78 -1 1
203 77 -1 1
221 77 -1 1
204 77 -1 1
143 77 -1 1
209 74 -1 1
193 74 -1 1
146 73 -1 1
184 71 -1 1
172 71 -1 1
298 70 -1 1
172 70 -1 1
161 63 -1 1
219 62 -1 1
161 62 -1 1
162 62 -1 1
240 61 -1 1
277 60 -1 1
226 58 -1 1
227 58 -1 1
156 58 -1 1
156 57 -1 1
268 55 -1 1
281 54 -1 1
159 54 -1 1
140 54 -1 1
140 53 -1 1
254 52 -1 1
