317 512 512
329 395 -1 1
330 395 -1 1
289 395 -1 1
288 395 -1 1
321 392 -1 1
279 388 -1 1
278 388 -1 1
279 387 -1 1
334 386 -1 1
264 386 -1 1
327 382 -1 1
291 380 -1 1
235 378 -1 1
343 374 -1 1
343 373 -1 1
342 373 -1 1
223 373 -1 1
223 372 -1 1
222 372 -1 1
268 372 -1 1
267 372 -1 1
229 372 -1 1
268 371 -1 1
363 370 -1 1
343 369 -1 1
294 369 -1 1
364 368 -1 1
295 367 -1 1
292 363 -1 1
291 363 -1 1
290 363 -1 1
286 363 -1 1
292 362 -1 1
229 355 -1 1
240 355 -1 1
346 353 -1 1
320 351 -1 1
318 351 -1 1
319 351 -1 1
319 350 -1 1
309 350 -1 1
278 349 -1 1
244 347 -1 1
347 346 -1 1
225 345 -1 1
225 344 -1 1
190 342 -1 1
325 342 -1 1
180 338 -1 1
179 337 -1 1
258 336 -1 1
176 334 -1 1
176 333 -1 1
175 333 -1 1
349 333 -1 1
348 333 -1 1
270 333 -1 1
269 333 -1 1
320 332 -1 1
327 330 -1 1
163 330 -1 1
200 327 -1 1
260 326 -1 1
262 326 -1 1
262 325 -1 1
191 325 -1 1
321 325 -1 1
241 323 -1 1
240 323 -1 1
239 323 -1 1
241 322 -1 1
309 322 -1 1
224 322 -1 1
308 321 -1 1
307 320 -1 1
168 318 -1 1
274 316 -1 1
201 316 -1 1
200 316 -1 1
287 315 -1 1
274 315 -1 1
200 315 -1 1
157 315 -1 1
298 315 -1 1
297 314 -1 1
332 314 -1 1
275 314 -1 1
332 310 -1 1
181 310 -1 1
173 310 -1 1
290 309 -1 1
304 309 -1 1
291 309 -1 1
209 309 -1 1
209 308 -1 1
190 308 -1 1
207 306 -1 1
206 306 -1 1
243 305 -1 1
207 305 -1 1
327 304 -1 1
302 302 -1 1
301 302 -1 1
188 302 -1 1
196 301 -1 1
242 301 -1 1
242 300 -1 1
317 299 -1 1
298 299 -1 1
316 298 -1 1
297 298 -1 1
176 298 -1 1
176 297 -1 1
175 297 -1 1
182 296 -1 1
241 292 -1 1
293 291 -1 1
198 291 -1 1
295 290 -1 1
294 290 -1 1
294 289 -1 1
304 286 -1 1
314 285 -1 1
313 285 -1 1
284 285 -1 1
128 285 -1 1
242 283 -1 1
291 282 -1 1
165 280 -1 1
158 280 -1 1
259 279 -1 1
315 278 -1 1
133 277 -1 1
208 276 -1 1
327 275 -1 1
276 275 -1 1
269 274 -1 1
218 273 -1 1
215 272 -1 1
176 271 -1 1
182 270 -1 1
286 270 -1 1
276 270 -1 1
285 269 -1 1
275 269 -1 1
233 268 -1 1
197 266 -1 1
163 266 -1 1
162 266 -1 1
162 265 -1 1
162 264 -1 1
223 263 -1 1
181 263 -1 1
291 262 -1 1
290 262 -1 1
186 260 -1 1
186 259 -1 1
331 259 -1 1
330 259 -1 1
145 259 -1 1
175 258 -1 1
90 257 -1 1
133 257 -1 1
311 256 -1 1
226 252 -1 1
126 252 -1 1
200 252 -1 1
242 250 -1 1
241 250 -1 1
243 249 -1 1
244 249 -1 1
152 248 -1 1
151 248 -1 1
87 248 -1 1
151 247 -1 1
88 247 -1 1
87 247 -1 1
122 246 -1 1
226 245 -1 1
263 245 -1 1
452 244 -1 1
262 244 -1 1
242 244 -1 1
259 242 -1 1
259 241 -1 1
101 241 -1 1
100 241 -1 1
322 240 -1 1
101 240 -1 1
321 240 -1 1
181 240 -1 1
181 239 -1 1
180 239 -1 1
452 238 -1 1
202 238 -1 1
464 238 -1 1
116 238 -1 1
100 238 -1 1
459 237 -1 1
319 237 -1 1
86 237 -1 1
355 237 -1 1
318 237 -1 1
118 237 -1 1
82 237 -1 1
83 236 -1 1
250 236 -1 1
82 236 -1 1
250 235 -1 1
238 235 -1 1
139 235 -1 1
210 235 -1 1
94 234 -1 1
175 233 -1 1
176 232 -1 1
429 231 -1 1
430 231 -1 1
394 230 -1 1
377 228 -1 1
191 226 -1 1
440 226 -1 1
428 226 -1 1
168 226 -1 1
439 225 -1 1
169 225 -1 1
427 225 -1 1
171 223 -1 1
172 222 -1 1
410 221 -1 1
97 220 -1 1
203 219 -1 1
202 218 -1 1
186 216 -1 1
78 216 -1 1
87 212 -1 1
87 211 -1 1
124 210 -1 1
125 209 -1 1
192 209 -1 1
193 208 -1 1
371 208 -1 1
430 206 -1 1
438 205 -1 1
116 205 -1 1
364 204 -1 1
251 201 -1 1
413 201 -1 1
424 200 -1 1
413 200 -1 1
332 200 -1 1
97 200 -1 1
183 199 -1 1
347 198 -1 1
171 198 -1 1
171 197 -1 1
167 197 -1 1
323 196 -1 1
169 196 -1 1
87 196 -1 1
86 196 -1 1
324 195 -1 1
323 195 -1 1
87 195 -1 1
215 193 -1 1
206 192 -1 1
206 191 -1 1
78 189 -1 1
175 188 -1 1
173 185 -1 1
173 184 -1 1
221 182 -1 1
312 180 -1 1
310 179 -1 1
93 179 -1 1
222 179 -1 1
94 179 -1 1
369 175 -1 1
369 174 -1 1
338 174 -1 1
222 170 -1 1
287 169 -1 1
247 168 -1 1
209 168 -1 1
87 168 -1 1
88 168 -1 1
256 166 -1 1
216 166 -1 1
200 166 -1 1
289 162 -1 1
159 161 -1 1
249 161 -1 1
267 160 -1 1
266 160 -1 1
267 159 -1 1
214 159 -1 1
186 158 -1 1
72 157 -1 1
215 156 -1 1
223 154 -1 1
252 153 -1 1
154 153 -1 1
216 148 -1 1
259 148 -1 1
158 148 -1 1
251 147 -1 1
251 146 -1 1
250 146 -1 1
253 144 -1 1
194 142 -1 1
212 142 -1 1
288 140 -1 1
262 140 -1 1
238 140 -1 1
237 140 -1 1
247 124 -1 1
246 123 -1 1
247 123 -1 1
